ID, 상품이름, 상품종류, 상품가격
53d2b2a2-0240-48f5-b91f-ffc64c33e148, 히비스커스, TEA, 4500₩
8ff0edad-fe57-40bf-a53f-6f1205a569b6, 토피넛라떼, COFFEE, 4000₩
d63a343b-3ff5-4449-b77f-3ef87c339e1f, 레몬에이드, ADE, 5000₩
0876e943-0b1d-4955-8c66-f56e81c0aded, 얼그레이, TEA, 4500₩
672d0979-7583-4b46-b107-b983066c2b3e, 프라푸치노, ADE, 5500₩
dc86fb71-df50-4af6-b5eb-a0092c07eac7, 프레즐, BREAD, 3000₩
434c5bdf-7ef6-4343-af2c-a474030f6588, 프레즐, BREAD, 3000₩
88677b22-1f23-4eec-b0b0-514757c576d2, 딸기에이드, ADE, 5000₩
a8ff9fc9-0b13-4f9b-babd-846967ab938e, 크로플, BREAD, 4000₩
d0e5c0ea-7732-4bca-9ae0-e2d812ca003c, 히비스커스, TEA, 4500₩
2c208473-0af0-4d08-9335-bdbc9c3eccdf, 에스프레소, COFFEE, 3500₩
a6044598-95cf-4414-ac2b-6e39188e04b9, 초코머핀, BREAD, 4000₩
f4002eb3-3961-4ea6-a139-970f5980d56a, 히비스커스, TEA, 4500₩
5c1eac93-9264-454d-8b12-b2fb28d2a9e9, 얼그레이, TEA, 4500₩
72e291b0-071e-452c-bc5a-08485ad158f6, 당근케잌, CAKE, 6000₩
76681f9a-4e84-4304-ae87-75fc00bea58b, 프레즐, BREAD, 3000₩
81bcd5e4-26df-4f2a-b03e-bd4280080d06, 프레즐, BREAD, 3000₩
26d33e36-986b-4575-b99a-7b738c785031, 히비스커스, TEA, 4500₩
2af8b511-cb0d-463d-aad0-82bc2d7b00c5, 히비스커스, TEA, 4500₩
b3726ddd-a62e-48b6-9fd6-4b4e0e0dbbe5, 에스프레소, COFFEE, 3500₩
d852c239-b149-46a9-8264-81ef9d489558, 당근케잌, CAKE, 6000₩
bb6bb312-445b-4fba-b34b-78484b353580, 히비스커스, TEA, 4500₩
b5c68d92-9824-4de5-8bee-64a1bd69be14, 카페모카, COFFEE, 3500₩
0ad5e44e-b3eb-4561-b6bd-139e09e111d3, 캐모마일, TEA, 4500₩
b4a9bf3d-1335-4a38-b773-e362f0f4007b, 레몬에이드, ADE, 5000₩
01688e53-5581-4df1-8461-bc1d03efb5c9, 초코케잌, CAKE, 6000₩
b80da924-5775-44c7-af60-fcd7650855ff, 크로플, BREAD, 4000₩
1fcf69c3-632a-45d7-899a-74820e8d1c6e, 민트모카, COFFEE, 4000₩
5887dc27-e4f4-4645-b351-fd9d8050fc85, 프레즐, BREAD, 3000₩
ae7fa293-9381-4cbf-b617-3a1803c31a7a, 에스프레소, COFFEE, 3500₩
643e1198-7425-4123-a06e-2758961feca6, 캐모마일, TEA, 4500₩
324b2c83-4589-41b2-9b67-49270ad3ed41, 토피넛라떼, COFFEE, 4000₩
1fb1b86e-fba0-4f19-843c-d4db5545699b, 카페모카, COFFEE, 3500₩
8d618715-7135-4cad-831c-d146bd6c4ad8, 캐모마일, TEA, 4500₩
e65a532f-a0ac-4fe6-b72a-cc53a0cf8c95, 토피넛라떼, COFFEE, 4000₩
87597851-48dc-4a0f-99a1-8df9fbd0a6bf, 크로플, BREAD, 4000₩
8e472aae-294a-44fb-a398-aa5962379f61, 프레즐, BREAD, 3000₩
59309653-fcf5-4f3a-b527-5ef54904348d, 아메리카노, COFFEE, 3000₩
0586a848-2ce3-4018-af8c-9c52a78db757, 카페라떼, COFFEE, 3500₩
3939bc16-c030-4e6d-89bd-6fa2a801f454, 초코머핀, BREAD, 4000₩
aad2ec2f-1435-47eb-9f16-4cec0cce7e57, 아메리카노, COFFEE, 3000₩
0d83c3cb-176a-4096-b986-c98f66fe2d55, 초코머핀, BREAD, 4000₩
019cd085-f2f8-42b1-97f1-b19319ffa34a, 에스프레소, COFFEE, 3500₩
662f56f4-ea20-4520-962e-91a14c6ed55c, 딸기에이드, ADE, 5000₩
cee453dc-24c9-4b6e-b097-2e6a6874fad6, 카페모카, COFFEE, 3500₩
0894c9d0-4630-4a59-aae2-09e2f7fcc87c, 프레즐, BREAD, 3000₩
97128e5f-54dc-4862-a6ab-d0a34f2119a6, 생과일주스, ADE, 5000₩
0d1ff90d-586f-4f7b-a3bb-3a07b5299124, 카라멜 마끼아또, COFFEE, 4000₩
2f9be387-543d-4c34-b8db-636182b218a2, 히비스커스, TEA, 4500₩
dfdd2749-86bb-41c3-99d5-2c2c105ebb93, 카페라떼, COFFEE, 3500₩
ac581e0e-293b-43bf-bc45-71b37885cece, 크로플, BREAD, 4000₩
9b396eab-ab7a-45f3-9101-c8a8b8ad749d, 에스프레소, COFFEE, 3500₩
871e7c6d-c0ba-4f32-87f5-020c98b569d6, 민트모카, COFFEE, 4000₩
559e0ad7-b4b0-444e-91ea-09ba735415c9, 당근케잌, CAKE, 6000₩
c8b35e5e-0f4d-4e65-82e2-0f932d8856ff, 아메리카노, COFFEE, 3000₩
959ec60f-349d-43d5-8fb8-7b028c97abcc, 딸기에이드, ADE, 5000₩
ba826425-337a-488a-9f16-d2c63d60660f, 카페라떼, COFFEE, 3500₩
41ec0b21-15ac-41a1-8e4a-7729ea2ed793, 초코머핀, BREAD, 4000₩
4813fb8f-eecb-4842-b618-2816e0c2d211, 소금빵, BREAD, 3000₩
b26ab3a8-1a21-466c-b5b9-ae288fab5d42, 민트모카, COFFEE, 4000₩
184fee22-ae33-46b1-9acd-2e63da41cb79, 딸기에이드, ADE, 5000₩
94c9df96-e29a-4d8d-be16-2af4089964d5, 생과일주스, ADE, 5000₩
48e1fd06-cd98-49c9-8981-5a1eceeb7cb9, 당근케잌, CAKE, 6000₩
f4cd6629-8ce2-4425-8ac1-604aa5875449, 소금빵, BREAD, 3000₩
a4a3073d-5447-4e93-b0cd-427792c47025, 당근케잌, CAKE, 6000₩
c096b520-7bf1-410f-9edf-b44dd7e76872, 프레즐, BREAD, 3000₩
83877d2a-6219-4351-af98-ee4a913cb670, 카라멜 마끼아또, COFFEE, 4000₩
e9b423e1-bdb3-4fd8-b10a-06669047a8e4, 레몬에이드, ADE, 5000₩
73f82931-b1f7-4e3c-9304-c90894dd0086, 딸기에이드, ADE, 5000₩
fa85e1cd-2b74-445c-9b84-dc98138ea9e1, 민트모카, COFFEE, 4000₩
cd1b97f8-3d62-4156-a1d8-437f5c521608, 레몬에이드, ADE, 5000₩
77f9e766-b8ab-43ce-8cd0-0ac61ce9840b, 당근케잌, CAKE, 6000₩
77bae015-2e20-45d7-a086-d84fe0bdf557, 초코머핀, BREAD, 4000₩
00a877a7-5291-45ac-bfd1-4d0d4c0fbbe0, 소금빵, BREAD, 3000₩
3a45f09d-fd71-4b21-ba01-c57c7d48cfc4, 카페라떼, COFFEE, 3500₩
2179ca8a-a7df-40ca-bdc2-f33a00f41977, 토피넛라떼, COFFEE, 4000₩
9860e6f7-caff-4d01-b2d3-39d326b6ed0a, 에스프레소, COFFEE, 3500₩
3ff11550-02d5-4856-ae02-7b13096bd0cb, 카페모카, COFFEE, 3500₩
6a5180d1-6845-4450-8986-64574c50b320, 민트모카, COFFEE, 4000₩
5b604c44-7172-4bb7-b04f-4de94d39a7e1, 민트모카, COFFEE, 4000₩
b3e3463b-0149-4f1c-af24-b15845901152, 당근케잌, CAKE, 6000₩
353e0144-4927-46c2-a886-b1f6220b641b, 카페모카, COFFEE, 3500₩
fe8aa4cf-0ef0-4f4e-8597-67d91b794868, 소금빵, BREAD, 3000₩
d2bed31d-5572-42cd-ba0e-0836d55d3d7a, 레몬에이드, ADE, 5000₩
1fc5becb-67e6-4dce-9f76-db3912286a22, 초코머핀, BREAD, 4000₩
a4ba124b-219f-48bd-8347-c0d8375ebfc6, 초코케잌, CAKE, 6000₩
77823f82-b83c-4407-b2e9-989a2d4ed912, 당근케잌, CAKE, 6000₩
e8d76b81-7d39-4f43-b93b-fb03f99b9919, 초코케잌, CAKE, 6000₩
cd33dad4-39ef-4368-a621-08ee715d7b0d, 민트모카, COFFEE, 4000₩
cce7dc62-e16f-4a23-9b8f-97b488080374, 레몬에이드, ADE, 5000₩
70297489-f48d-4ef8-9f83-4c3109761c77, 레몬에이드, ADE, 5000₩
7bbaa8b8-7488-41c5-805d-8fee041f9e39, 초코머핀, BREAD, 4000₩
1a29ef7a-874b-47dc-ad6a-6ef75701e4f5, 캐모마일, TEA, 4500₩
868befb6-ee45-4552-86c8-b3e83d3e62ec, 소금빵, BREAD, 3000₩
736d1f87-459d-492b-bad1-51cfc3370ddb, 딸기에이드, ADE, 5000₩
2d58e70c-6449-4d72-b522-97f9b1ca1387, 카라멜 마끼아또, COFFEE, 4000₩
5f800882-b220-42ce-a966-af895e7157d3, 딸기에이드, ADE, 5000₩
49b9aaa1-3e86-46c3-9200-5a690a5e4603, 딸기에이드, ADE, 5000₩
3b16c3d1-4d98-48bb-a044-f7c10c57bf07, 에스프레소, COFFEE, 3500₩
1e6823f7-26b3-4aa8-9a84-3a9d0f0e5bc0, 딸기에이드, ADE, 5000₩
308e5de0-df78-454f-bb91-cee8a71af611, 카라멜 마끼아또, COFFEE, 4000₩
91993560-3729-44ee-8118-fe54dc819114, 프라푸치노, ADE, 5500₩
3c825fc4-eb6a-46f4-bd8a-0e93a6c87186, 히비스커스, TEA, 4500₩
159ed340-9375-45c2-aea8-bfc100e3bf4e, 초코머핀, BREAD, 4000₩
c7540310-64d2-494d-ac24-df875459332a, 프라푸치노, ADE, 5500₩
f1d80c0f-de24-4f16-b581-3b45ca3c6245, 소금빵, BREAD, 3000₩
25d7fcaa-22d1-4dd6-b20b-5aa930199a0f, 당근케잌, CAKE, 6000₩
f78cc535-ea65-4596-8deb-9ef11f51262a, 프라푸치노, ADE, 5500₩
ff982274-6d3a-4835-91b6-a225a2c765db, 토피넛라떼, COFFEE, 4000₩
d6614843-9ab3-42d5-9152-a34f958ff5b7, 카페모카, COFFEE, 3500₩
40e5fce4-8562-4439-9178-f87ffe4cd5d1, 크로플, BREAD, 4000₩
a0afc038-14cd-4172-ae26-55047a7867a5, 카라멜 마끼아또, COFFEE, 4000₩
a2980c2c-73ec-40f1-9ca5-a2c64d89f93e, 딸기에이드, ADE, 5000₩
23e217b5-6085-4328-a1f8-c17654c4548e, 아메리카노, COFFEE, 3000₩
ba26f3e9-f0e1-4b51-a1ab-0032a86a853d, 히비스커스, TEA, 4500₩
4e96ef17-1917-451b-8812-97173b43a77b, 카페모카, COFFEE, 3500₩
f8964b75-80ca-4321-91cd-9df524c827e0, 크로플, BREAD, 4000₩
0b709076-1506-4b30-9e2e-4f54c52ba130, 민트모카, COFFEE, 4000₩
995c3029-2db7-4444-8114-587be38bd515, 카페라떼, COFFEE, 3500₩
254ccd28-5c6c-42f3-81ec-4cb1b2516496, 얼그레이, TEA, 4500₩
5d0ffb2a-53f1-4dc8-84f2-36d7a455b438, 에스프레소, COFFEE, 3500₩
43f92adb-7918-44c0-9330-a4c8da6cf650, 카페라떼, COFFEE, 3500₩
b512cbee-5277-421b-bbda-f9bad66d8419, 카페모카, COFFEE, 3500₩
35ad1638-565e-403f-9329-840c366355f1, 당근케잌, CAKE, 6000₩
176cbb25-4c3a-41f6-b647-3dc7e316ae94, 크로플, BREAD, 4000₩
85dece79-45db-40fd-84c5-18911209a71a, 프레즐, BREAD, 3000₩
50dd55d6-b3f3-4afa-9202-ed1915bb7fcc, 카페라떼, COFFEE, 3500₩
3f59bf30-792d-451e-836b-5ecb773458c1, 아메리카노, COFFEE, 3000₩
be847b7b-6bce-41de-a44a-a05641b4d674, 소금빵, BREAD, 3000₩
d65bb804-1693-45fb-9cec-aea0209b0a56, 얼그레이, TEA, 4500₩
ed2c6da1-19f8-411b-81bd-25ef575b5d92, 초코케잌, CAKE, 6000₩
9ae595a6-c857-40cf-b890-7c3b86243c36, 딸기에이드, ADE, 5000₩
86965aa4-5ff6-4195-904f-c3284080e277, 초코머핀, BREAD, 4000₩
c44f51d2-64fc-4202-8ddb-ab9670331103, 생과일주스, ADE, 5000₩
a35b7d77-925c-4566-a754-e5ae97496f84, 딸기에이드, ADE, 5000₩
a92d6b5b-a3bb-4810-aa9c-84caec05661b, 프라푸치노, ADE, 5500₩
56f4a61a-3697-4090-be9e-50420db4489c, 초코머핀, BREAD, 4000₩
5e7bd125-67dd-464c-9be1-58a9a8159344, 민트모카, COFFEE, 4000₩
240c6e57-c032-4f3f-b77f-4ce5135845bc, 카페모카, COFFEE, 3500₩
c4bbe9f2-bfa6-4712-9519-54bdab68d202, 히비스커스, TEA, 4500₩
e7d81811-bcc9-417a-9240-08c263088a4a, 초코머핀, BREAD, 4000₩
03ca0bad-2d51-4793-bdc5-c5d54c02ec41, 당근케잌, CAKE, 6000₩
a348c918-55be-4fa6-8eb8-1cac2f2cc5f5, 에스프레소, COFFEE, 3500₩
55a79cab-d61a-4406-9eda-46e71de8c7dc, 초코머핀, BREAD, 4000₩
8cf94623-733f-4730-a2e0-70f07ea1a3da, 초코케잌, CAKE, 6000₩
f46e3334-7751-4b98-9532-46d23fe66881, 초코케잌, CAKE, 6000₩
ab060e88-9cdb-4b6b-9ab2-e574934f0128, 얼그레이, TEA, 4500₩
a97f37b1-a83d-4a3e-9304-bffb518ea3b7, 크로플, BREAD, 4000₩
fcf9fa4f-da17-47cf-b3e9-adc351343332, 소금빵, BREAD, 3000₩
a5d7ce85-ac6f-4924-a37a-92487d23c8a5, 캐모마일, TEA, 4500₩
4ff337ed-77f8-4062-9c83-b80903740767, 크로플, BREAD, 4000₩
fce97cd4-ea57-4ef3-9889-d657b8bd9700, 히비스커스, TEA, 4500₩
fe7cce1c-758f-4089-9ce2-e672c327bfb4, 초코케잌, CAKE, 6000₩
a0fe7def-33d2-42b3-aa5a-3e5cd4e0f086, 캐모마일, TEA, 4500₩
2cb6e770-1d89-4954-9e6a-2b85f607d8a2, 생과일주스, ADE, 5000₩
9eee6aba-0ad6-40dd-9ec8-248158c642e6, 히비스커스, TEA, 4500₩
abe3de29-1d77-42a4-83f7-183f6dd67dbe, 소금빵, BREAD, 3000₩
c331a8d5-a9e2-4e4a-86dc-3f437b415bcc, 프라푸치노, ADE, 5500₩
e416aa69-cfc2-42c0-9f79-7d50d511c221, 생과일주스, ADE, 5000₩
4203fb52-7ea5-426c-a0e3-e9ce0a34c8bb, 토피넛라떼, COFFEE, 4000₩
ab119530-db01-487f-a1f8-762bf8258b90, 크로플, BREAD, 4000₩
9f249d76-51f3-4baa-8e52-4f7e4df2f09d, 딸기에이드, ADE, 5000₩
33aee854-e9d9-4166-9b2b-837ff6a3854f, 토피넛라떼, COFFEE, 4000₩
87339aa9-615e-4af1-98b0-349675121937, 딸기에이드, ADE, 5000₩
0090809d-f14b-4aa6-8311-daceda803128, 카페모카, COFFEE, 3500₩
cc61f372-94cd-4f6c-a6a3-2f3fd90dc01b, 카페라떼, COFFEE, 3500₩
f2d67900-efae-4881-bb4c-b95550212565, 토피넛라떼, COFFEE, 4000₩
e1af68f8-7596-4700-9bfc-7e117be1fd23, 에스프레소, COFFEE, 3500₩
d5ed1efb-b658-4d21-bef2-9c76290b0a18, 얼그레이, TEA, 4500₩
c62ed8ec-15c9-4b1e-9119-33a19e42d9f2, 초코케잌, CAKE, 6000₩
1b3232b2-28b0-4f69-968c-f43b3aa2ebd3, 토피넛라떼, COFFEE, 4000₩
37150e0d-6d4f-45f2-b9ac-957f5dc50538, 카페모카, COFFEE, 3500₩
58ea1976-6175-4ffb-8906-f24f50e913e9, 프라푸치노, ADE, 5500₩
3554389b-06bd-4f3f-80d3-3e490ded2d4d, 레몬에이드, ADE, 5000₩
af1afa45-aa6d-4f85-b863-ea63cbdfd385, 히비스커스, TEA, 4500₩
29d1de2f-ebf8-4eba-9594-f6c9555c24f1, 프라푸치노, ADE, 5500₩
5568c275-dfcc-4386-b304-9adf12d2f198, 프레즐, BREAD, 3000₩
c7dc6b58-234c-46c6-a6e3-83f666a8857c, 아메리카노, COFFEE, 3000₩
dc3ef272-f8a2-4d9c-820e-7df2e4c027b8, 토피넛라떼, COFFEE, 4000₩
4622dd9d-eaee-4ee1-9a34-9da58548a6ea, 레몬에이드, ADE, 5000₩
2c493385-88c7-43e8-8ece-b26756b121a9, 민트모카, COFFEE, 4000₩
b2eeef84-0b82-47b6-a688-dfbdf4d9c770, 카페모카, COFFEE, 3500₩
37c59032-f8aa-46eb-abc1-ddc73b084c66, 프라푸치노, ADE, 5500₩
5c77433a-b8bc-41a4-82b1-ad0a72150695, 당근케잌, CAKE, 6000₩
944fd89c-7424-4029-adb1-94d7b27a2492, 캐모마일, TEA, 4500₩
f4576cf9-6a75-4025-8e54-4fe2b478b70f, 크로플, BREAD, 4000₩
a6ad00de-255e-4f29-8241-b840841e4379, 얼그레이, TEA, 4500₩
0516977b-060b-406c-909d-4b976c592717, 소금빵, BREAD, 3000₩
ff085e9b-0714-4724-8bf7-c81f818c402d, 민트모카, COFFEE, 4000₩
525879ab-f4cf-4e46-9a8a-4dc4bf57f42f, 민트모카, COFFEE, 4000₩
d4af8c4d-2518-4937-8106-9fb4ac0271c2, 히비스커스, TEA, 4500₩
b33ef1f5-06f9-4f07-b644-45586848ef49, 아메리카노, COFFEE, 3000₩
c6d842ba-a5d2-42bb-9b2f-82f3089de4ee, 초코머핀, BREAD, 4000₩
790173ca-dad1-4850-a09f-3f09ef5dacfa, 당근케잌, CAKE, 6000₩
459577b6-c4c3-4185-9ff5-2b56bf4b3991, 카라멜 마끼아또, COFFEE, 4000₩
8fd6b278-b603-4ad8-8a44-08469ff349e9, 민트모카, COFFEE, 4000₩
9803a497-71b5-45a5-9093-671ab7ce8935, 초코머핀, BREAD, 4000₩
e0e7640c-cbff-4dce-bdb5-4967edc51fc2, 프라푸치노, ADE, 5500₩
e5d3402c-d2a0-4c51-ac0f-9120d1ead6d0, 프레즐, BREAD, 3000₩
031409fa-cc43-4b01-862d-c234472a30bc, 초코케잌, CAKE, 6000₩
a46604e4-8f9d-4a4e-9bcc-b5ac07f9b9b1, 프레즐, BREAD, 3000₩
e51c39c6-2718-4418-b033-d32c64ec2e5e, 민트모카, COFFEE, 4000₩
0ec7333d-1ed6-48d8-965f-78c246a2cd6f, 생과일주스, ADE, 5000₩
606b6588-4108-4508-9afe-c093cdf0a1d0, 프레즐, BREAD, 3000₩
96ff584d-fef2-47fe-8507-9874329b1b6f, 카페모카, COFFEE, 3500₩
9d861c65-76f3-4dff-b6b6-76f79c5dd9e4, 에스프레소, COFFEE, 3500₩
f39ab63b-ddbb-40b9-99b1-1e2d9dc930fd, 초코케잌, CAKE, 6000₩
02f3aed0-2725-43fe-92ef-187c7f077527, 당근케잌, CAKE, 6000₩
b4bc827e-6567-44ec-93a2-b6dd4bdd0f44, 레몬에이드, ADE, 5000₩
217493f0-a0ea-490e-a565-d9e0c4af5553, 크로플, BREAD, 4000₩
3aa89737-98f4-4650-9920-43475bc0ba75, 캐모마일, TEA, 4500₩
28fd37a4-afa6-47db-a9c8-dfe2059b7e61, 카라멜 마끼아또, COFFEE, 4000₩
8988bfad-c08a-4a89-a773-cf93743b31dc, 초코머핀, BREAD, 4000₩
7212d514-d28e-47ff-b43a-ad97e518ab8d, 얼그레이, TEA, 4500₩
1c13c6dd-1842-4233-8e3d-82c0790250ba, 캐모마일, TEA, 4500₩
2f41bfbd-2507-429d-8abd-1fc098fc00f0, 초코케잌, CAKE, 6000₩
8de76971-d180-43e5-aa8f-815d48b4d962, 얼그레이, TEA, 4500₩
ccfcba74-0a38-44c3-aa33-bfefa23549b7, 당근케잌, CAKE, 6000₩
aae87dd6-7b1a-40fb-a987-d74649ceb7df, 캐모마일, TEA, 4500₩
13698bbb-2e03-4664-9127-9e995f3106e0, 초코머핀, BREAD, 4000₩
df275a36-1767-4341-bcd8-ffbb9373cfac, 캐모마일, TEA, 4500₩
9bd7ec34-8a80-46d6-9076-b4668280d734, 크로플, BREAD, 4000₩
ed183a70-dd06-4cb9-ac18-e06701614c41, 딸기에이드, ADE, 5000₩
730f74c1-d76c-41d9-99fc-7229a754b01b, 카라멜 마끼아또, COFFEE, 4000₩
6b6a1af3-761a-4c9c-94b8-fa0613e09aab, 카페모카, COFFEE, 3500₩
1fb7a217-6eb1-46b5-b9de-579b9fb84ae1, 초코케잌, CAKE, 6000₩
0eae81be-117c-44f5-9140-761d394bff9e, 생과일주스, ADE, 5000₩
dd1d29e6-a71f-47c9-be0d-e04135c7f3e7, 초코케잌, CAKE, 6000₩
b2c79853-9d44-4f29-9aa9-9d0088a6ee80, 에스프레소, COFFEE, 3500₩
ac78d1f2-a5f3-4655-9397-1315c3595bed, 생과일주스, ADE, 5000₩
64a6ee5b-6f7c-4de7-bc84-58cef33a0b8f, 토피넛라떼, COFFEE, 4000₩
d283947e-6c3a-43a5-a584-bf1c2e6f4447, 카페모카, COFFEE, 3500₩
e2a92365-baa8-4c23-99f6-d1b6a0c91a74, 카페라떼, COFFEE, 3500₩
769f4f03-084c-470f-9ba1-4f8f2417788e, 크로플, BREAD, 4000₩
b54038e3-485f-425c-8c9f-c19d100ac2d2, 카라멜 마끼아또, COFFEE, 4000₩
548fcb18-36b7-4f25-ae7d-a0b483cb934b, 프레즐, BREAD, 3000₩
1875603d-bf65-4195-97af-4b8afc7a98b5, 초코케잌, CAKE, 6000₩
83807216-a321-4aca-83a8-cfed4e2c35b7, 카라멜 마끼아또, COFFEE, 4000₩
6f8a0426-d05e-4cb7-8541-de03aed29765, 얼그레이, TEA, 4500₩
a032b5ee-c676-490d-911c-86a8c5be432b, 프레즐, BREAD, 3000₩
ae8b71ae-f580-4539-a491-5327024f255d, 프라푸치노, ADE, 5500₩
c1a2e1fa-8ab5-4144-814c-37295aefecdf, 얼그레이, TEA, 4500₩
658af57c-1856-408b-b2cc-5317401452d7, 딸기에이드, ADE, 5000₩
54eaa527-de08-48cf-892c-8fbc198c3698, 카페라떼, COFFEE, 3500₩
c16b6ec2-56e8-438d-b64e-67ca71df16ae, 히비스커스, TEA, 4500₩
cd34a2b0-06a2-4e9b-bdc5-b51676b9cdb2, 카페모카, COFFEE, 3500₩
e357440a-a82e-429f-adff-2712d907e349, 에스프레소, COFFEE, 3500₩
daf6d4c4-f42e-4bcf-a698-8ae655a5538c, 생과일주스, ADE, 5000₩
5653c3fc-f9e9-4968-a5df-5ff7ebbd1c3d, 민트모카, COFFEE, 4000₩
16a12ad1-d38a-4184-b0eb-04fbfe7d84e4, 카페라떼, COFFEE, 3500₩
a8019c2e-d347-41c4-8123-6e6ad175a59f, 카페모카, COFFEE, 3500₩
cc0779a3-4036-4a9f-a47d-2b45f5805da5, 카페모카, COFFEE, 3500₩
e4bf566c-10db-4231-b7f8-e789a587158f, 카페라떼, COFFEE, 3500₩
de861374-5a6f-4bce-b4e9-5fb6132b3844, 카라멜 마끼아또, COFFEE, 4000₩
b199f71f-701b-40d1-93b2-24d5f20c4555, 소금빵, BREAD, 3000₩
7582397e-6079-4bbc-acb6-11ccfc3a47cb, 카페모카, COFFEE, 3500₩
c4e2f384-453b-4a0a-8e7d-bda53152f155, 카페라떼, COFFEE, 3500₩
c33d6ec6-770c-495a-924d-fa6c65efab65, 소금빵, BREAD, 3000₩
bc028c18-b3fd-4803-8527-63395312b47e, 얼그레이, TEA, 4500₩
c5269188-6a32-4e3e-a562-5068642e6e23, 캐모마일, TEA, 4500₩
12a4d29a-9ac6-4cb8-a12d-809dca51c9ae, 생과일주스, ADE, 5000₩
54e61d58-630c-4c76-90b9-35438b5478f8, 초코머핀, BREAD, 4000₩
188c86a1-277f-4cc7-b7aa-31ecc50aff80, 카페라떼, COFFEE, 3500₩
0e388699-fdd1-4ce0-94a5-7f5e871fbac4, 히비스커스, TEA, 4500₩
5f0a7f01-2884-4e02-99ba-cec91f55384f, 카라멜 마끼아또, COFFEE, 4000₩
baed0edc-02ec-45e7-9c3e-c593b14fc580, 카페모카, COFFEE, 3500₩
46a95760-a9d9-4389-8640-c7e0d55e29b4, 아메리카노, COFFEE, 3000₩
eee0d781-103a-4105-a139-72c67fc88006, 초코머핀, BREAD, 4000₩
c332a859-b656-4ac3-9dcd-c079bcadbbdf, 민트모카, COFFEE, 4000₩
707ca021-c395-40f0-884a-cf493c3c72f3, 캐모마일, TEA, 4500₩
d8d00d84-ab4c-4e8e-af5d-517e7da72c6f, 생과일주스, ADE, 5000₩
3ea13535-14c0-4430-8e55-61b7a1af7ed3, 딸기에이드, ADE, 5000₩
79067309-3866-40bb-9e58-bb7d21924c0a, 에스프레소, COFFEE, 3500₩
a565b868-0fd5-4e14-85a5-afee282598b2, 아메리카노, COFFEE, 3000₩
74a7f7b2-6439-4365-8dcb-88d54b560cdb, 히비스커스, TEA, 4500₩
15fbc018-9e4f-4232-a738-08a4fab02b8a, 레몬에이드, ADE, 5000₩
4ee8863b-09b3-418e-ae8b-1681ebb08aff, 소금빵, BREAD, 3000₩
4dfdbadc-374e-47af-8320-95902a9c0e79, 당근케잌, CAKE, 6000₩
5a338c84-59dd-4209-bc96-56898f7c3f16, 소금빵, BREAD, 3000₩
8e1ba8df-665c-4eb3-b4a9-5045cc6a04e6, 생과일주스, ADE, 5000₩
6a27a071-911d-4575-a073-15ce031ccda4, 에스프레소, COFFEE, 3500₩
44e3c28e-70d3-4aa9-a31c-c7268acf9787, 소금빵, BREAD, 3000₩
595a69fb-69bd-46e0-88a9-446deae14d24, 생과일주스, ADE, 5000₩
f99f6746-e703-4484-8120-23d8271c757c, 프레즐, BREAD, 3000₩
a0528b04-2ec3-4f53-b7a7-62e11ebebe44, 카페라떼, COFFEE, 3500₩
c3456799-92e8-47c6-b210-8c32957abf7a, 히비스커스, TEA, 4500₩
14d31d52-cd76-443b-995d-f8d7fcdef5cc, 카페모카, COFFEE, 3500₩
d93d2917-d768-49a4-b700-32d9f1d36d7b, 초코케잌, CAKE, 6000₩
deda0192-e26f-4059-82a3-751058d6bc6d, 에스프레소, COFFEE, 3500₩
728f0c5c-ed44-42e3-83a5-d69700bbf39d, 크로플, BREAD, 4000₩
1b18ce3c-d1d4-4734-b068-51e589223390, 초코케잌, CAKE, 6000₩
05d8ae1b-4049-476f-809f-3ea1c2fcf9db, 당근케잌, CAKE, 6000₩
d10f574f-055b-4132-aae3-559893aa043d, 당근케잌, CAKE, 6000₩
093e092d-e9a8-4ee7-82be-018d8242fb08, 캐모마일, TEA, 4500₩
64361c95-2393-4b7d-bcfc-18d1e5d55d6b, 카라멜 마끼아또, COFFEE, 4000₩
0265aad7-d975-4de2-a443-9a66b6bb8575, 초코머핀, BREAD, 4000₩
f9e73e75-3c16-4a4c-b7ae-77337b5ebc01, 프라푸치노, ADE, 5500₩
56552845-a34f-4376-94cf-d4e75e3294df, 토피넛라떼, COFFEE, 4000₩
509a6c1e-a3b3-458f-915a-dde9902e05e8, 토피넛라떼, COFFEE, 4000₩
8262699e-eeed-49f4-b710-46d1bfa27d51, 캐모마일, TEA, 4500₩
803907f8-8f21-4b0c-8c9c-52f02e5bd303, 에스프레소, COFFEE, 3500₩
6cb2c903-1407-4852-b463-95de3f836a32, 아메리카노, COFFEE, 3000₩
c2ea8b58-df4a-4f1f-9a77-84f02018139d, 프레즐, BREAD, 3000₩
9727f33d-0244-4c58-a30c-322cfbdb3add, 프레즐, BREAD, 3000₩
b0a62a86-e102-4d32-92d1-740c0a237108, 초코머핀, BREAD, 4000₩
ecd90551-d55d-4f67-8c7e-2206a3926ec6, 초코머핀, BREAD, 4000₩
70035cd2-cbf7-4192-ad60-43ac08492663, 얼그레이, TEA, 4500₩
4128a05e-cae5-4824-b8b9-ff3f2698c2db, 초코케잌, CAKE, 6000₩
1325f67f-a7ae-468b-9303-bb8a030d021f, 캐모마일, TEA, 4500₩
